PERMNO,date,TICKER,COMNAM,RET,RETX
75188,1/3/00,AAG,AMERICAN ANNUITY GROUP INC,-0.027778,-0.027778
75188,1/4/00,AAG,AMERICAN ANNUITY GROUP INC,-0.010714,-0.010714
75188,1/5/00,AAG,AMERICAN ANNUITY GROUP INC,0.00361,0.00361
75188,1/6/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003597,-0.003597
75188,1/7/00,AAG,AMERICAN ANNUITY GROUP INC,0.00361,0.00361
75188,1/10/00,AAG,AMERICAN ANNUITY GROUP INC,0.007194,0.007194
75188,1/11/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,1/12/00,AAG,AMERICAN ANNUITY GROUP INC,0.003571,0.003571
75188,1/13/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,1/14/00,AAG,AMERICAN ANNUITY GROUP INC,-0.039146,-0.039146
75188,1/18/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,1/19/00,AAG,AMERICAN ANNUITY GROUP INC,0.003704,0.003704
75188,1/20/00,AAG,AMERICAN ANNUITY GROUP INC,-0.01476,-0.01476
75188,1/21/00,AAG,AMERICAN ANNUITY GROUP INC,-0.026217,-0.026217
75188,1/24/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,1/25/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,1/26/00,AAG,AMERICAN ANNUITY GROUP INC,0.011538,0.011538
75188,1/27/00,AAG,AMERICAN ANNUITY GROUP INC,-0.007605,-0.007605
75188,1/28/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,1/31/00,AAG,AMERICAN ANNUITY GROUP INC,-0.007663,-0.007663
75188,2/1/00,AAG,AMERICAN ANNUITY GROUP INC,-0.015444,-0.015444
75188,2/2/00,AAG,AMERICAN ANNUITY GROUP INC,-0.007843,-0.007843
75188,2/3/00,AAG,AMERICAN ANNUITY GROUP INC,-0.019763,-0.019763
75188,2/4/00,AAG,AMERICAN ANNUITY GROUP INC,-0.028226,-0.028226
75188,2/7/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,2/8/00,AAG,AMERICAN ANNUITY GROUP INC,-0.004149,-0.004149
75188,2/9/00,AAG,AMERICAN ANNUITY GROUP INC,0.020833,0.020833
75188,2/10/00,AAG,AMERICAN ANNUITY GROUP INC,0.016327,0.016327
75188,2/11/00,AAG,AMERICAN ANNUITY GROUP INC,-0.004016,-0.004016
75188,2/14/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,2/15/00,AAG,AMERICAN ANNUITY GROUP INC,0.004032,0.004032
75188,2/16/00,AAG,AMERICAN ANNUITY GROUP INC,-0.02008,-0.02008
75188,2/17/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,2/18/00,AAG,AMERICAN ANNUITY GROUP INC,0.016393,0.016393
75188,2/22/00,AAG,AMERICAN ANNUITY GROUP INC,-0.012097,-0.012097
75188,2/23/00,AAG,AMERICAN ANNUITY GROUP INC,-0.004082,-0.004082
75188,2/24/00,AAG,AMERICAN ANNUITY GROUP INC,0.028689,0.028689
75188,2/25/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,2/28/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003984,-0.003984
75188,2/29/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,3/1/00,AAG,AMERICAN ANNUITY GROUP INC,0.004,0.004
75188,3/2/00,AAG,AMERICAN ANNUITY GROUP INC,-0.035857,-0.035857
75188,3/3/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,3/6/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,3/7/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,3/8/00,AAG,AMERICAN ANNUITY GROUP INC,0.028926,0.028926
75188,3/9/00,AAG,AMERICAN ANNUITY GROUP INC,-0.004016,-0.004016
75188,3/10/00,AAG,AMERICAN ANNUITY GROUP INC,-0.012097,-0.012097
75188,3/13/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,3/14/00,AAG,AMERICAN ANNUITY GROUP INC,-0.004082,-0.004082
75188,3/15/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,3/16/00,AAG,AMERICAN ANNUITY GROUP INC,-0.016393,-0.016393
75188,3/17/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,3/20/00,AAG,AMERICAN ANNUITY GROUP INC,0.016667,0.016667
75188,3/21/00,AAG,AMERICAN ANNUITY GROUP INC,0.008197,0.008197
75188,3/22/00,AAG,AMERICAN ANNUITY GROUP INC,0.00813,0.00813
75188,3/23/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,3/24/00,AAG,AMERICAN ANNUITY GROUP INC,0.024194,0.024194
75188,3/27/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003937,-0.003937
75188,3/28/00,AAG,AMERICAN ANNUITY GROUP INC,0.003953,0.003953
75188,3/29/00,AAG,AMERICAN ANNUITY GROUP INC,-0.043307,-0.043307
75188,3/30/00,AAG,AMERICAN ANNUITY GROUP INC,-0.004115,-0.004115
75188,3/31/00,AAG,AMERICAN ANNUITY GROUP INC,0.008264,0.008264
75188,4/3/00,AAG,AMERICAN ANNUITY GROUP INC,-0.016393,-0.016393
75188,4/4/00,AAG,AMERICAN ANNUITY GROUP INC,0.0125,0.0125
75188,4/5/00,AAG,AMERICAN ANNUITY GROUP INC,0.045267,0.045267
75188,4/6/00,AAG,AMERICAN ANNUITY GROUP INC,0.03937,0.03937
75188,4/7/00,AAG,AMERICAN ANNUITY GROUP INC,-0.015152,-0.015152
75188,4/10/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,4/11/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003846,-0.003846
75188,4/12/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,4/13/00,AAG,AMERICAN ANNUITY GROUP INC,0.003861,0.003861
75188,4/14/00,AAG,AMERICAN ANNUITY GROUP INC,-0.011538,-0.011538
75188,4/17/00,AAG,AMERICAN ANNUITY GROUP INC,0.005837,0.005837
75188,4/18/00,AAG,AMERICAN ANNUITY GROUP INC,0.009671,0.009671
75188,4/19/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003831,-0.003831
75188,4/20/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003846,-0.003846
75188,4/24/00,AAG,AMERICAN ANNUITY GROUP INC,0.027027,0.027027
75188,4/25/00,AAG,AMERICAN ANNUITY GROUP INC,0.003759,0.003759
75188,4/26/00,AAG,AMERICAN ANNUITY GROUP INC,0.003745,0.003745
75188,4/27/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,4/28/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003731,-0.003731
75188,5/1/00,AAG,AMERICAN ANNUITY GROUP INC,0.022472,0.022472
75188,5/2/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,5/3/00,AAG,AMERICAN ANNUITY GROUP INC,0.003663,0.003663
75188,5/4/00,AAG,AMERICAN ANNUITY GROUP INC,-0.007299,-0.007299
75188,5/5/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,5/8/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003676,-0.003676
75188,5/9/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,5/10/00,AAG,AMERICAN ANNUITY GROUP INC,0.00369,0.00369
75188,5/11/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,5/12/00,AAG,AMERICAN ANNUITY GROUP INC,0.011029,0.011029
75188,5/15/00,AAG,AMERICAN ANNUITY GROUP INC,-0.021818,-0.021818
75188,5/16/00,AAG,AMERICAN ANNUITY GROUP INC,-0.011152,-0.011152
75188,5/17/00,AAG,AMERICAN ANNUITY GROUP INC,0.015038,0.015038
75188,5/18/00,AAG,AMERICAN ANNUITY GROUP INC,0.007407,0.007407
75188,5/19/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,5/22/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003676,-0.003676
75188,5/23/00,AAG,AMERICAN ANNUITY GROUP INC,-0.01845,-0.01845
75188,5/24/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,5/25/00,AAG,AMERICAN ANNUITY GROUP INC,0.022556,0.022556
75188,5/26/00,AAG,AMERICAN ANNUITY GROUP INC,0.003676,0.003676
75188,5/30/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003663,-0.003663
75188,5/31/00,AAG,AMERICAN ANNUITY GROUP INC,0.003676,0.003676
75188,6/1/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003663,-0.003663
75188,6/2/00,AAG,AMERICAN ANNUITY GROUP INC,0.022059,0.022059
75188,6/5/00,AAG,AMERICAN ANNUITY GROUP INC,0.003597,0.003597
75188,6/6/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,6/7/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003584,-0.003584
75188,6/8/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,6/9/00,AAG,AMERICAN ANNUITY GROUP INC,0.014388,0.014388
75188,6/12/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003546,-0.003546
75188,6/13/00,AAG,AMERICAN ANNUITY GROUP INC,0.010676,0.010676
75188,6/14/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003521,-0.003521
75188,6/15/00,AAG,AMERICAN ANNUITY GROUP INC,0,0
75188,6/16/00,AAG,AMERICAN ANNUITY GROUP INC,-0.003534,-0.003534
75188,6/19/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,6/20/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.005319,0.005319
75188,6/21/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003527,-0.003527
75188,6/22/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.017699,-0.017699
75188,6/23/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.030631,-0.030631
75188,6/26/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.007435,0.007435
75188,6/27/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.04059,0.04059
75188,6/28/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003546,-0.003546
75188,6/29/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.010676,0.010676
75188,6/30/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003521,-0.003521
75188,7/3/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.024735,0.024735
75188,7/5/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.034483,0.034483
75188,7/6/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.02,0.02
75188,7/7/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.009804,0.009804
75188,7/10/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.009709,0.009709
75188,7/11/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.057692,0.057692
75188,7/12/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.078788,-0.078788
75188,7/13/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.006579,-0.006579
75188,7/14/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.02649,-0.02649
75188,7/17/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003401,-0.003401
75188,7/18/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,7/19/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.023891,-0.023891
75188,7/20/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,7/21/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003497,0.003497
75188,7/24/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.02439,-0.02439
75188,7/25/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.010714,-0.010714
75188,7/26/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.00361,0.00361
75188,7/27/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,7/28/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,7/31/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.007194,0.007194
75188,8/1/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.021429,0.021429
75188,8/2/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/3/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006993,0.006993
75188,8/4/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.006944,-0.006944
75188,8/7/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006993,0.006993
75188,8/8/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/9/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/10/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.006944,-0.006944
75188,8/11/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.017483,0.017483
75188,8/14/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.017182,-0.017182
75188,8/15/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/16/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/17/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/18/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006993,0.006993
75188,8/21/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003472,0.003472
75188,8/22/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.00346,-0.00346
75188,8/23/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/24/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003472,-0.003472
75188,8/25/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/28/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/29/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/30/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,8/31/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/1/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/5/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.013937,0.013937
75188,9/6/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/7/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006873,0.006873
75188,9/8/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003413,-0.003413
75188,9/11/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/12/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/13/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003425,-0.003425
75188,9/14/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003436,0.003436
75188,9/15/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/18/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/19/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/20/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/21/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/22/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.013699,-0.013699
75188,9/25/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003472,0.003472
75188,9/26/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.010381,0.010381
75188,9/27/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,9/28/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006849,0.006849
75188,9/29/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003401,-0.003401
75188,10/2/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006826,0.006826
75188,10/3/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.00339,-0.00339
75188,10/4/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006803,0.006803
75188,10/5/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/6/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003378,0.003378
75188,10/9/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.026936,-0.026936
75188,10/10/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.010381,-0.010381
75188,10/11/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006993,0.006993
75188,10/12/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003472,-0.003472
75188,10/13/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/16/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/17/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/18/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/19/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003484,-0.003484
75188,10/20/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.006993,-0.006993
75188,10/23/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/24/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/25/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/26/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003521,0.003521
75188,10/27/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003509,-0.003509
75188,10/30/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,10/31/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/1/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003521,-0.003521
75188,11/2/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/3/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003534,0.003534
75188,11/6/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/7/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/8/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/9/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.007042,0.007042
75188,11/10/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006993,0.006993
75188,11/13/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003472,0.003472
75188,11/14/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/15/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/16/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.00346,0.00346
75188,11/17/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/20/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/21/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006897,0.006897
75188,11/22/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/24/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,11/27/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.006849,-0.006849
75188,11/28/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003448,0.003448
75188,11/29/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.001375,-0.006873
75188,11/30/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.00346,-0.00346
75188,12/1/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.010417,0.010417
75188,12/4/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003436,-0.003436
75188,12/5/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,12/6/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,12/7/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,12/8/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006897,0.006897
75188,12/11/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.006849,0.006849
75188,12/12/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003401,0.003401
75188,12/13/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,12/14/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.00339,-0.00339
75188,12/15/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003401,-0.003401
75188,12/18/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.017065,0.017065
75188,12/19/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003356,-0.003356
75188,12/20/00,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.006734,-0.006734
75188,12/21/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.00339,0.00339
75188,12/22/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,12/26/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,12/27/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.010135,0.010135
75188,12/28/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.013378,0.013378
75188,12/29/00,GFR,GREAT AMERICAN FINANCIAL RES INC,0.009901,0.009901
75188,1/2/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.022876,-0.022876
75188,1/3/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.023411,0.023411
75188,1/4/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,1/5/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003268,-0.003268
75188,1/8/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,1/9/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003279,-0.003279
75188,1/10/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003289,-0.003289
75188,1/11/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.0033,-0.0033
75188,1/12/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003311,0.003311
75188,1/16/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.016502,0.016502
75188,1/17/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.019481,-0.019481
75188,1/18/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003311,0.003311
75188,1/19/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.013201,0.013201
75188,1/22/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003257,0.003257
75188,1/23/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,1/24/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,1/25/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,1/26/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.012987,0.012987
75188,1/29/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,1/30/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.002564,0.002564
75188,1/31/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.002558,0.002558
75188,2/1/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.010204,-0.010204
75188,2/2/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.007732,-0.007732
75188,2/5/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.005195,-0.005195
75188,2/6/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.000522,0.000522
75188,2/7/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.000522,0.000522
75188,2/8/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.000522,-0.000522
75188,2/9/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.034447,-0.034447
75188,2/12/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.001081,-0.001081
75188,2/13/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.018398,0.018398
75188,2/14/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.012221,0.012221
75188,2/15/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.013123,-0.013123
75188,2/16/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.00266,0.00266
75188,2/20/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.005305,-0.005305
75188,2/21/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.0048,0.0048
75188,2/22/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.002123,-0.002123
75188,2/23/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.007979,0.007979
75188,2/26/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.002638,0.002638
75188,2/27/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.004737,-0.004737
75188,2/28/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.003173,0.003173
75188,3/1/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.00369,-0.00369
75188,3/2/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.002645,-0.002645
75188,3/5/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.005305,0.005305
75188,3/6/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.001583,0.001583
75188,3/7/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.000527,0.000527
75188,3/8/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.010005,-0.010005
75188,3/9/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.010638,-0.010638
75188,3/12/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,3/13/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.005376,0.005376
75188,3/14/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.010695,-0.010695
75188,3/15/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.003243,-0.003243
75188,3/16/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.010304,-0.010304
75188,3/19/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.00274,0.00274
75188,3/20/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.008197,-0.008197
75188,3/21/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.002755,-0.002755
75188,3/22/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.006077,-0.006077
75188,3/23/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.005559,0.005559
75188,3/26/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.004975,-0.004975
75188,3/27/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.000556,0.000556
75188,3/28/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.006108,-0.006108
75188,3/29/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.005587,0.005587
75188,3/30/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,4/2/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.022222,-0.022222
75188,4/3/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,4/4/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,4/5/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0,0
75188,4/6/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.022727,-0.022727
75188,4/9/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.002326,0.002326
75188,4/10/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.027262,-0.027262
75188,4/11/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.001789,-0.001789
75188,4/12/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.008363,-0.008363
75188,4/16/01,GFR,GREAT AMERICAN FINANCIAL RES INC,-0.000602,-0.000602
75188,4/17/01,GFR,GREAT AMERICAN FINANCIAL RES INC,0.012658,0.012658
